"ID";"TypologieCode";"BostypeCode";"SPECIES_NR";"Freq";"KarBed";"IndVal"
10291;"T3";"I2a";832;0,65;18,60;0,07
10292;"T3";"I2b";832;0,82;11,20;0,10
10293;"T3";"I2c";832;0,54;9,25;0,04
10294;"T3";"I2d";832;0,99;61,07;0,22
10295;"T3";"I2e";832;0,58;8,19;0,01
10296;"T3";"I3";832;0,30;9,72;0,01
10297;"T3";"I4";832;0,32;2,05;0,02
10298;"T3";"I5";832;0,23;16,00;4,891329e-03
10299;"T3";"I6";832;0,21;4,81;2,544142e-03
10300;"T3";"J1";832;0,76;17,52;0,14
10301;"T3";"J2";832;1,00;58,50;0,14
10302;"T3";"J3";832;0,94;23,20;0,05
10303;"T3";"D2";839;4,819277e-03;2,00;5,21003e-05
10304;"T3";"D5";839;8,96861e-03;1,00;9,046683e-05
10305;"T3";"F";839;0,28;2,50;0,05
10306;"T3";"G4";839;4,504505e-03;3,00;4,681995e-05
10307;"T3";"H2b";839;5,586592e-03;1,00;9,598425e-05
10308;"T3";"H3a";839;5,076142e-03;3,00;8,493161e-05
10309;"T3";"I1";839;2,096436e-03;1,50;5,132225e-05
10310;"T3";"I2c";839;1,626016e-03;1,00;9,794871e-06
10311;"T3";"A";840;0,21;1,54;0,02
10312;"T3";"D2";840;0,02;1,80;1,511753e-03
10313;"T3";"D3";840;0,02;2,00;1,432803e-03
10314;"T3";"G4";840;4,504505e-03;2,00;5,434151e-05
10315;"T3";"I6";840;9,90099e-03;13,00;1,552341e-04
10316;"T3";"B";841;0,01;1,00;1,407447e-04
10317;"T3";"C1";841;0,16;2,22;0,02
10318;"T3";"C2";841;0,03;2,50;1,201168e-03
10319;"T3";"C3";841;0,02;2,00;9,111029e-04
10320;"T3";"D1";841;4,901961e-03;1,00;3,852332e-05
10321;"T3";"D5";841;4,484305e-03;2,00;2,784516e-05
10322;"T3";"J3";841;0,01;3,00;6,896782e-04
10323;"T3";"A";843;0,03;1,50;4,846049e-03
10324;"T3";"D2";843;4,819277e-03;1,50;3,418912e-04
10325;"T3";"D5";843;4,484305e-03;2,00;1,484148e-04
10326;"T3";"B";844;0,03;2,00;8,084579e-04
10327;"T3";"C1";844;0,12;4,28;9,026231e-03
10328;"T3";"C2";844;0,03;2,50;7,666314e-04
10329;"T3";"C3";844;0,10;4,03;0,01
10330;"T3";"D1";844;0,06;1,76;4,155213e-03
10331;"T3";"D2";844;0,01;4,37;6,550333e-04
10332;"T3";"D3";844;0,01;2,50;4,311283e-04
10333;"T3";"D5";844;8,96861e-03;2,00;7,108738e-05
10334;"T3";"D6";844;5,063291e-03;1,00;4,383398e-05
10335;"T3";"A";846;0,01;3,00;1,760147e-04
10336;"T3";"D1";846;0,01;2,66;2,684818e-04
10337;"T3";"D2";846;0,04;2,35;4,967171e-03
10338;"T3";"D3";846;0,01;2,00;5,230849e-04
10339;"T3";"D5";846;0,03;2,42;1,05656e-03
10340;"T3";"D6";846;0,04;4,27;4,30786e-03
10341;"T3";"E2";846;0,03;9,33;1,073741e-03
10342;"T3";"F";846;0,07;1,00;3,120125e-03
10343;"T3";"G1a";846;0,03;2,00;3,671844e-03
10344;"T3";"G4";846;4,504505e-03;2,00;4,463749e-05
10345;"T3";"I6";846;9,90099e-03;1,00;1,275132e-04
10346;"T3";"B";847;0,02;1,50;1,104125e-03
10347;"T3";"C3";847;0,02;1,00;1,240884e-03
10348;"T3";"D1";847;0,02;1,66;2,719898e-03
10349;"T3";"D2";847;0,04;3,10;0,01
10350;"T3";"D3";847;0,01;2,00;1,324799e-03
10351;"T3";"C2";849;0,01;2,00;1,474668e-04
10352;"T3";"I1";849;1,048218e-03;1,00;7,757403e-06
10353;"T3";"J1";849;6,060606e-03;2,00;1,356359e-04
10354;"T3";"J2";849;0,38;5,00;0,32
10355;"T3";"J3";849;0,11;3,66;0,01
10356;"T3";"C1";868;0,01;1,00;1,403824e-03
10357;"T3";"C3";868;0,02;1,57;6,031791e-03
10358;"T3";"D1";868;4,901961e-03;1,00;1,873739e-04
10359;"T3";"D2";868;2,409639e-03;1,00;7,799842e-05
10360;"T3";"D6";887;0,01;1,75;7,015632e-03
10361;"T3";"D1";896;0,01;1,33;1,140945e-04
10362;"T3";"D2";896;0,04;2,00;1,905048e-03
10363;"T3";"D5";896;0,09;1,52;4,040978e-03
10364;"T3";"D6";896;0,02;1,36;6,836782e-04
10365;"T3";"E2";896;0,50;2,57;0,08
10366;"T3";"G1b";896;0,04;1,00;1,848666e-03
10367;"T3";"G4";896;0,01;5,00;1,70723e-04
10368;"T3";"H2a";896;0,01;2,00;2,501102e-04
10369;"T3";"H2b";896;5,586592e-03;2,00;3,888826e-05
10370;"T3";"I3";896;5,464481e-03;2,00;5,934531e-05
10371;"T3";"I6";896;0,01;3,00;2,16753e-04
10372;"T3";"C2";908;0,05;1,66;2,734596e-03
10373;"T3";"C3";908;4,0e-03;4,00;2,560777e-05
10374;"T3";"H3a";908;5,076142e-03;2,00;1,058027e-04
10375;"T3";"I2c";908;1,626016e-03;1,00;1,220186e-05
10376;"T3";"I4";908;0,01;1,00;2,641327e-03
10377;"T3";"J1";908;0,01;6,00;2,515206e-03
10378;"T3";"J2";908;0,03;13,00;6,605867e-03
10379;"T3";"J3";908;0,11;3,50;0,02
10380;"T3";"C3";909;4,0e-03;2,00;2,545329e-06
10381;"T3";"D1";909;0,03;1,75;2,479607e-04
10382;"T3";"D2";909;2,409639e-03;4,00;1,612797e-06
10383;"T3";"D3";909;0,01;2,00;6,793643e-05
10384;"T3";"D4";909;0,11;2,60;1,311645e-03
10385;"T3";"D5";909;0,05;6,50;4,032657e-04
10386;"T3";"D6";909;0,07;5,48;1,659474e-03
10387;"T3";"G1a";909;0,07;5,50;1,907545e-03
10388;"T3";"G1b";909;0,04;2,00;5,64988e-04
10389;"T3";"G2a";909;0,16;4,81;7,821965e-03
10390;"T3";"G2b";909;0,22;8,81;0,02
10391;"T3";"G3";909;0,09;2,71;4,405695e-03
10392;"T3";"G4";909;0,56;11,26;0,09
10393;"T3";"H1";909;0,16;5,83;0,01
10394;"T3";"H2a";909;0,40;4,36;0,09
10395;"T3";"H2b";909;0,36;4,10;0,05
10396;"T3";"H3a";909;0,04;2,37;6,730521e-04
10397;"T3";"H3b";909;0,05;1,00;2,282329e-03
10398;"T3";"H3c";909;0,02;3,00;2,184557e-04
10399;"T3";"I1";909;6,289308e-03;3,33;5,719361e-05
10400;"T3";"I2a";909;0,02;11,37;2,919872e-04
10401;"T3";"I2d";909;6,896552e-03;5,00;3,35797e-05
10402;"T3";"D1";911;4,901961e-03;1,00;2,71091e-04
10403;"T3";"D2";911;7,228916e-03;1,66;1,015627e-03
10404;"T3";"D3";911;0,02;1,66;0,01
10405;"T3";"D5";911;4,484305e-03;2,00;1,959481e-04
10406;"T3";"C3";920;0,02;2,20;1,043241e-04
10407;"T3";"D1";920;0,03;1,87;4,065214e-04
10408;"T3";"D2";920;2,409639e-03;2,00;2,644114e-06
10409;"T3";"D3";920;0,01;2,50;1,11379e-04
10410;"T3";"D4";920;0,20;2,11;6,967257e-03
10411;"T3";"D5";920;0,20;2,68;9,297247e-03
10412;"T3";"D6";920;0,23;2,58;0,02
10413;"T3";"F";920;0,07;3,00;6,643595e-04
10414;"T3";"G1a";920;0,16;1,77;0,01
10415;"T3";"G1b";920;0,04;2,00;9,262747e-04
10416;"T3";"G2a";920;0,28;4,21;0,03
10417;"T3";"G2b";920;0,09;3,77;7,693285e-03
10418;"T3";"G3";920;0,02;2,00;5,896291e-04
10419;"T3";"G4";920;0,13;2,70;9,133859e-03
10420;"T3";"H2b";920;0,01;1,66;1,753648e-04
10421;"T3";"C2";929;0,55;5,34;0,08
10422;"T3";"C3";929;0,07;2,33;2,339e-03
10423;"T3";"D1";929;9,803922e-03;2,00;4,395457e-05
10424;"T3";"J1";929;0,01;1,66;7,090665e-04
10425;"T3";"J3";929;0,25;3,46;0,03
10426;"T3";"B";930;0,03;5,33;2,624536e-04
10427;"T3";"C1";930;0,07;3,50;9,568094e-04
10428;"T3";"C2";930;0,29;4,00;0,01
10429;"T3";"C3";930;0,26;6,96;0,02
10430;"T3";"D1";930;0,11;5,37;4,597526e-03
10431;"T3";"D2";930;0,10;3,54;6,43256e-03
10432;"T3";"D3";930;0,06;2,70;3,498981e-03
10433;"T3";"D4";930;0,02;1,00;1,080874e-04
10434;"T3";"D5";930;0,03;1,37;3,69239e-04
10435;"T3";"D6";930;7,594937e-03;1,33;3,201758e-05
10436;"T3";"H3c";930;0,04;2,00;1,800206e-03
10437;"T3";"I1";930;5,24109e-03;2,20;8,18246e-05
10438;"T3";"I2a";930;2,932551e-03;2,00;9,399022e-06
10439;"T3";"I2e";930;0,01;4,00;3,462619e-05
10440;"T3";"I6";930;0,01;19,50;1,364724e-04
10441;"T3";"J1";930;0,03;2,66;2,060177e-03
10442;"T3";"J3";930;0,11;30,33;5,144307e-03
10443;"T3";"A";933;0,07;2,75;4,844016e-04
10444;"T3";"B";933;0,20;4,70;7,498548e-03
10445;"T3";"C1";933;0,32;8,44;0,01
10446;"T3";"C2";933;0,31;9,77;0,01
10447;"T3";"C3";933;0,20;7,76;8,427331e-03
10448;"T3";"D1";933;0,08;2,22;1,66247e-03
10449;"T3";"D2";933;0,07;6,36;1,922331e-03
10450;"T3";"D3";933;0,02;3,00;2,024377e-04
10451;"T3";"D5";933;8,96861e-03;3,00;1,483525e-05
10452;"T3";"D6";933;2,531646e-03;2,00;2,286932e-06
10453;"T3";"G3";933;0,01;2,00;1,19076e-04
10454;"T3";"I1";933;9,433962e-03;2,66;1,704261e-04
10455;"T3";"I2a";933;2,932551e-03;1,00;6,042128e-06
10456;"T3";"I2c";933;1,626016e-03;2,00;1,606217e-06
10457;"T3";"I6";933;9,90099e-03;1,00;2,193269e-05
10458;"T3";"J1";933;0,10;9,72;0,01
10459;"T3";"J2";933;0,26;7,85;0,04
10460;"T3";"J3";933;0,21;3,63;0,01
10461;"T3";"D5";935;0,01;5,25;1,532956e-03
10462;"T3";"D6";935;0,01;2,00;1,476958e-03
10463;"T3";"G3";935;0,02;1,50;0,01
10464;"T3";"G4";935;0,01;1,66;1,785064e-03
10465;"T3";"H3a";935;5,076142e-03;3,00;3,597904e-04
10466;"T3";"D2";940;7,228916e-03;1,33;3,40031e-04
10467;"T3";"D5";940;8,96861e-03;1,50;2,624129e-04
10468;"T3";"D6";940;2,531646e-03;2,00;4,045233e-05
10469;"T3";"F";940;0,07;2,00;9,492901e-03
10470;"T3";"J3";940;0,01;2,00;1,624882e-03
10471;"T3";"C3";943;4,0e-03;1,00;2,769391e-06
10472;"T3";"G4";943;4,504505e-03;1,00;6,307694e-06
10473;"T3";"H2b";943;0,01;1,00;5,17249e-05
10474;"T3";"H3a";943;5,076142e-03;1,00;1,144219e-05
10475;"T3";"H3b";943;0,05;1,50;2,483239e-03
10476;"T3";"I1";943;0,03;1,67;2,366403e-03
10477;"T3";"I2a";943;0,10;1,60;6,080793e-03
10478;"T3";"I2b";943;0,13;1,54;8,717012e-03
10479;"T3";"I2c";943;0,46;2,33;0,10
10480;"T3";"I2d";943;0,19;1,68;0,02
10481;"T3";"I2e";943;0,54;4,69;0,05
10482;"T3";"I3";943;0,19;4,28;0,02
10483;"T3";"I4";943;0,18;2,00;0,02
10484;"T3";"I5";943;0,15;2,50;7,45203e-03
10485;"T3";"I6";943;0,08;2,11;1,459524e-03
10486;"T3";"J1";943;0,04;1,62;1,934299e-03
10487;"T3";"J2";943;0,11;1,33;6,429612e-03
10488;"T3";"J3";943;0,01;2,00;7,546852e-05
10489;"T3";"A";946;0,01;2,00;1,127625e-03
10490;"T3";"D2";946;2,409639e-03;3,00;7,955454e-05
10491;"T3";"I2e";946;0,01;1,00;8,290701e-04
10492;"T3";"I6";946;0,01;2,50;3,267617e-03
10493;"T3";"C3";952;0,01;2,25;3,643229e-04
10494;"T3";"D1";952;9,803922e-03;2,00;1,38639e-04
10495;"T3";"D2";952;0,01;3,12;9,233835e-04
10496;"T3";"D3";952;0,02;1,50;2,431002e-03
10497;"T3";"D5";952;0,01;14,00;2,254726e-04
10498;"T3";"D6";952;0,01;2,20;3,861977e-04
10499;"T3";"E2";952;0,02;2,00;5,544596e-04
10500;"T3";"G1a";952;0,01;2,00;1,06654e-03
10501;"T3";"G2b";952;0,01;1,00;5,182613e-04
10502;"T3";"G4";952;0,01;2,00;8,297989e-04
10503;"T3";"H2a";952;0,01;1,00;6,83809e-04
10504;"T3";"H2b";952;0,01;1,00;4,252868e-04
10505;"T3";"H3a";952;5,076142e-03;1,00;9,407869e-05
10506;"T3";"I1";952;5,24109e-03;1,60;3,553101e-04
10507;"T3";"I2a";952;5,865103e-03;1,50;1,632549e-04
10508;"T3";"I2c";952;9,756098e-03;2,16;3,905918e-04
10509;"T3";"I2d";952;3,448276e-03;2,00;7,509989e-05
10510;"T3";"I2e";952;0,01;1,00;1,503586e-04
10511;"T3";"I3";952;5,464481e-03;1,00;1,622519e-04
10512;"T3";"I6";952;0,04;3,40;3,703807e-03
10513;"T3";"H3a";954;0,02;4,80;0,02
10514;"T3";"D1";955;4,901961e-03;1,00;3,944501e-04
10515;"T3";"D2";955;2,409639e-03;2,00;1,641984e-04
10516;"T3";"D5";955;4,484305e-03;2,00;2,851136e-04
10517;"T3";"D6";955;2,531646e-03;3,00;1,758071e-04
10518;"T3";"I3";955;0,01;1,50;7,386121e-03
10519;"T3";"C1";956;0,01;1,00;3,891715e-05
10520;"T3";"C2";956;0,05;1,66;3,64418e-04
10521;"T3";"C3";956;0,04;2,50;4,914065e-04
10522;"T3";"D1";956;0,05;2,81;6,285251e-04
10523;"T3";"D2";956;0,06;4,75;1,695236e-03
10524;"T3";"D3";956;0,04;4,14;1,115766e-03
10525;"T3";"D5";956;0,15;2,62;4,59938e-03
10526;"T3";"D6";956;0,07;3,00;1,947052e-03
10527;"T3";"E2";956;0,12;4,90;2,077408e-03
10528;"T3";"F";956;0,35;1,80;0,01
10529;"T3";"G1a";956;0,09;2,20;3,996035e-03
10530;"T3";"G2a";956;0,13;3,44;7,020207e-03
10531;"T3";"G2b";956;0,04;2,00;1,242741e-03
10532;"T3";"G3";956;0,01;1,00;1,20546e-04
10533;"T3";"G4";956;0,20;4,51;0,01
10534;"T3";"H1";956;0,02;3,00;5,08589e-04
10535;"T3";"H2a";956;0,01;1,00;1,024818e-04
10536;"T3";"H2b";956;0,08;2,20;3,585224e-03
10537;"T3";"H3a";956;0,06;2,91;2,030325e-03
10538;"T3";"H3b";956;0,01;2,00;1,912462e-04
10539;"T3";"H3c";956;0,06;2,66;2,635969e-03
10540;"T3";"I1";956;0,01;3,86;4,792499e-04
10541;"T3";"I2a";956;0,01;2,20;1,529179e-04
10542;"T3";"I2c";956;0,01;2,14;7,96762e-05
10543;"T3";"I2d";956;3,448276e-03;2,00;1,125515e-05
10544;"T3";"I2e";956;0,02;2,00;9,013642e-05
10545;"T3";"I6";956;0,04;4,00;5,55086e-04
10546;"T3";"J1";956;0,03;3,66;1,340727e-03
10547;"T3";"J3";956;0,01;1,00;9,299508e-05
10548;"T3";"C2";957;0,03;2,50;4,450667e-03
10549;"T3";"C3";957;0,02;2,14;4,594966e-03
10550;"T3";"D1";957;4,901961e-03;2,00;1,427398e-04
10551;"T3";"D2";957;2,409639e-03;3,00;5,941853e-05
10552;"T3";"A";958;0,33;1,35;0,02
10553;"T3";"C2";958;0,06;2,25;2,124219e-03
10554;"T3";"C3";958;8,0e-03;5,00;4,475695e-05
10555;"T3";"D1";958;0,01;19,25;2,72508e-04
10556;"T3";"D2";958;0,04;14,11;2,048962e-03
10557;"T3";"D3";958;0,03;3,80;1,866548e-03
10558;"T3";"D5";958;0,01;9,00;1,107969e-04
10559;"T3";"D6";958;2,531646e-03;2,00;7,591081e-06
10560;"T3";"G2b";958;0,02;2,00;1,018691e-03
10561;"T3";"I1";958;1,048218e-03;4,00;6,983956e-06
10562;"T3";"I2c";958;1,626016e-03;4,00;5,331563e-06
10563;"T3";"I3";958;5,464481e-03;4,00;7,973035e-05
10564;"T3";"I6";958;0,02;3,66;6,552165e-04
10565;"T3";"J1";958;6,060606e-03;4,00;1,221124e-04
10566;"T3";"A";959;0,25;4,23;1,897548e-03
10567;"T3";"B";959;0,48;10,34;0,01
10568;"T3";"C1";959;0,10;2,33;5,13258e-04
10569;"T3";"C2";959;0,12;5,57;7,268512e-04
10570;"T3";"C3";959;0,37;7,67;0,01
10571;"T3";"D1";959;0,61;9,63;0,03
10572;"T3";"D2";959;0,35;7,85;0,01
10573;"T3";"D3";959;0,21;4,18;8,542191e-03
10574;"T3";"D4";959;0,55;10,83;0,01
10575;"T3";"D5";959;0,64;4,36;0,02
10576;"T3";"D6";959;0,34;3,79;0,01
10577;"T3";"E1";959;0,16;2,00;4,765007e-03
10578;"T3";"E2";959;0,36;2,03;6,400442e-03
10579;"T3";"G1b";959;0,09;1,50;1,110007e-03
10580;"T3";"G2a";959;0,10;2,00;1,555798e-03
10581;"T3";"G2b";959;0,03;1,66;2,560916e-04
10582;"T3";"G3";959;0,02;1,00;1,766465e-04
10583;"T3";"G4";959;0,08;2,61;9,225756e-04
10584;"T3";"H2a";959;0,01;10,00;3,754386e-05
10585;"T3";"H2b";959;5,586592e-03;2,00;5,837487e-06
10586;"T3";"H3a";959;0,01;1,50;2,066119e-05
10587;"T3";"H3c";959;0,04;1,00;4,291904e-04
10588;"T3";"I1";959;0,01;3,61;1,318737e-04
10589;"T3";"I2c";959;0,01;2,14;2,918911e-05
10590;"T3";"I3";959;0,02;9,20;2,22707e-04
10591;"T3";"I6";959;0,07;9,75;5,205859e-04
10592;"T3";"J1";959;0,04;4,71;6,685378e-04
10593;"T3";"J3";959;0,03;1,00;1,362737e-04
10594;"T3";"C3";964;0,03;1,44;5,993329e-05
10595;"T3";"D1";964;0,12;1,80;7,039178e-04
10596;"T3";"D2";964;0,02;1,77;3,797552e-05
10597;"T3";"D3";964;0,10;1,66;1,110873e-03
10598;"T3";"D4";964;0,20;1,77;1,235379e-03
10599;"T3";"D5";964;0,59;2,15;0,01
10600;"T3";"D6";964;0,56;2,02;0,02
10601;"T3";"E1";964;0,12;2,33;1,586348e-03
10602;"T3";"E2";964;0,15;2,25;6,48618e-04
10603;"T3";"F";964;0,64;2,44;9,54172e-03
10604;"T3";"G1a";964;0,50;2,22;0,02
10605;"T3";"G1b";964;0,71;1,46;0,03
10606;"T3";"G2a";964;0,81;4,75;0,05
10607;"T3";"G2b";964;0,61;2,20;0,06
10608;"T3";"G3";964;0,88;2,47;0,12
10609;"T3";"G4";964;0,51;3,05;0,02
10610;"T3";"H1";964;0,69;2,12;0,06
10611;"T3";"H2a";964;0,07;1,14;1,088798e-03
10612;"T3";"H2b";964;0,42;2,78;0,01
10613;"T3";"H3a";964;0,37;2,13;0,01
10614;"T3";"H3b";964;0,03;1,00;3,731985e-04
10615;"T3";"H3c";964;0,36;5,17;0,01
10616;"T3";"I1";964;0,09;1,72;3,908947e-03
10617;"T3";"I2a";964;0,02;1,90;1,326242e-04
10618;"T3";"I2b";964;8,219178e-03;1,00;9,097593e-06
10619;"T3";"I3";964;0,03;2,33;1,898055e-04
10620;"T3";"I4";964;0,01;1,00;7,631913e-05
10621;"T3";"I6";964;0,05;2,33;1,733115e-04
10622;"T3";"D1";966;4,901961e-03;2,00;3,952322e-04
10623;"T3";"H3a";966;0,02;2,75;0,01
10624;"T3";"C1";967;0,01;2,00;8,072372e-04
10625;"T3";"C3";967;0,02;1,60;1,769614e-03
10626;"T3";"D1";967;4,901961e-03;2,00;1,077451e-04
10627;"T3";"D2";967;7,228916e-03;1,66;4,036609e-04
10628;"T3";"D3";967;6,711409e-03;2,00;4,723211e-04
10629;"T3";"I6";967;0,02;2,00;4,144985e-03
10630;"T3";"J1";967;6,060606e-03;1,00;7,724988e-04
10631;"T3";"D2";968;7,228916e-03;1,66;8,180867e-04
10632;"T3";"D3";968;6,711409e-03;1,00;9,57238e-04
10633;"T3";"D5";968;4,484305e-03;1,00;1,57836e-04
10634;"T3";"H2b";968;0,01;2,00;2,679394e-03
10635;"T3";"H3a";968;5,076142e-03;1,00;5,92715e-04
10636;"T3";"I1";968;1,048218e-03;1,00;8,954106e-05
10637;"T3";"I6";968;9,90099e-03;1,00;9,333898e-04
10638;"T3";"C3";969;8,0e-03;1,50;2,466577e-04
10639;"T3";"D1";969;0,01;6,00;1,501805e-03
10640;"T3";"D3";969;6,711409e-03;1,00;4,114654e-04
10641;"T3";"D4";969;0,02;1,00;1,271062e-03
10642;"T3";"D5";969;0,01;2,66;6,106072e-04
10643;"T3";"D6";969;7,594937e-03;1,33;3,765133e-04
10644;"T3";"G4";969;4,504505e-03;2,00;1,404498e-04
10645;"T3";"H2a";969;0,01;3,00;1,851838e-03
10646;"T3";"H2b";969;5,586592e-03;4,00;2,87932e-04
10647;"T3";"J1";969;6,060606e-03;3,00;6,729672e-04
10648;"T3";"A";970;0,11;1,33;0,01
10649;"T3";"C3";970;4,0e-03;1,00;3,137161e-05
10650;"T3";"D1";970;4,901961e-03;1,00;4,775244e-05
10651;"T3";"D2";970;0,01;1,40;4,969496e-04
10652;"T3";"D3";970;0,02;1,25;3,349311e-03
10653;"T3";"D6";970;2,531646e-03;2,00;2,128335e-05
10654;"T3";"I1";970;1,048218e-03;2,00;1,958113e-05
10655;"T3";"I6";970;0,03;1,75;3,265868e-03
10656;"T3";"D1";971;4,901961e-03;1,00;1,777658e-04
10657;"T3";"D2";971;0,01;1,85;3,625945e-03
10658;"T3";"D3";971;0,01;1,50;3,117082e-03
10659;"T3";"I1";971;1,048218e-03;1,00;7,289379e-05
10660;"T3";"I6";971;0,01;1,00;3,039424e-03
10661;"T3";"B";972;0,51;2,75;0,06
10662;"T3";"C1";972;0,03;1,50;2,327908e-04
10663;"T3";"C2";972;0,06;1,50;9,688176e-04
10664;"T3";"C3";972;0,18;2,73;0,01
10665;"T3";"D1";972;0,03;3,00;4,971438e-04
10666;"T3";"D2";972;0,03;2,00;7,275475e-04
10667;"T3";"D3";972;0,05;1,50;2,179324e-03
10668;"T3";"D5";972;0,01;1,75;8,983549e-05
10669;"T3";"D6";972;0,01;1,20;8,655384e-05
10670;"T3";"G2a";972;0,01;1,00;1,296074e-04
10671;"T3";"G4";972;0,04;2,54;1,40642e-03
10672;"T3";"H2a";972;0,06;1,83;5,517139e-03
10673;"T3";"H2b";972;0,01;1,33;2,144574e-04
10674;"T3";"I1";972;6,289308e-03;1,50;1,146692e-04
10675;"T3";"I2a";972;8,797654e-03;1,33;8,232382e-05
10676;"T3";"I2b";972;2,739726e-03;1,00;6,971786e-06
10677;"T3";"I2c";972;4,878049e-03;1,33;2,188466e-05
10678;"T3";"I3";972;0,01;1,50;1,454542e-04
10679;"T3";"I6";972;0,02;2,66;2,988323e-04
10680;"T3";"J1";972;0,03;1,66;2,004956e-03
10681;"T3";"J3";972;0,07;2,75;2,225075e-03
10682;"T3";"C3";973;4,0e-03;1,00;2,437744e-04
10683;"T3";"D2";973;2,409639e-03;1,00;1,544627e-04
10684;"T3";"D3";973;0,01;1,00;6,50649e-03
10685;"T3";"D5";973;4,484305e-03;1,00;2,682087e-04
10686;"T3";"D6";973;2,531646e-03;1,00;1,653831e-04
10687;"T3";"C3";975;4,0e-03;3,00;3,190275e-04
10688;"T3";"D1";975;9,803922e-03;1,00;1,942437e-03
10689;"T3";"D3";975;6,711409e-03;1,00;2,12876e-03
10690;"T3";"B";976;0,02;1,50;7,713834e-04
10691;"T3";"C1";976;0,01;2,00;3,954629e-04
10692;"T3";"C2";976;0,01;1,00;4,114547e-04
10693;"T3";"C3";976;0,02;3,28;1,699179e-03
10694;"T3";"D1";976;4,901961e-03;2,00;5,278396e-05
10695;"T3";"D2";976;2,409639e-03;2,00;2,197247e-05
10696;"T3";"D3";976;0,04;1,66;8,329989e-03
10697;"T3";"G3";976;0,01;2,00;1,224948e-03
10698;"T3";"I1";976;2,096436e-03;1,00;8,657733e-05
10699;"T3";"I2a";976;2,932551e-03;1,00;6,215599e-05
10700;"T3";"I2d";976;3,448276e-03;1,00;1,14371e-04
10701;"T3";"I6";976;0,02;1,00;2,030615e-03
10702;"T3";"J1";976;6,060606e-03;2,00;3,784447e-04
10703;"T3";"C3";977;0,01;1,66;2,941529e-04
10704;"T3";"D1";977;0,02;1,80;1,243739e-03
10705;"T3";"D2";977;0,01;1,50;1,325398e-03
10706;"T3";"D3";977;0,04;1,83;7,851123e-03
10707;"T3";"D5";977;4,484305e-03;2,00;3,595964e-05
10708;"T3";"D6";977;5,063291e-03;1,50;8,869389e-05
10709;"T3";"H3c";977;0,02;3,00;2,80511e-03
10710;"T3";"I1";977;5,24109e-03;1,60;5,100017e-04
10711;"T3";"I2a";977;5,865103e-03;1,50;2,343313e-04
10712;"T3";"I2c";977;3,252033e-03;1,50;6,229377e-05
10713;"T3";"I2d";977;3,448276e-03;1,00;1,077962e-04
10714;"T3";"I6";977;0,04;1,80;5,316336e-03
10715;"T3";"J1";977;6,060606e-03;2,00;3,566891e-04
10716;"T3";"A";978;0,19;7,00;0,02
10717;"T3";"D2";978;4,819277e-03;7,00;5,779999e-05
10718;"T3";"H3a";978;0,02;4,75;1,507568e-03
10719;"T3";"I1";978;2,096436e-03;7,00;5,693681e-05
10720;"T3";"I2a";978;5,865103e-03;7,00;1,635053e-04
10721;"T3";"I2c";978;4,878049e-03;2,00;9,779772e-05
10722;"T3";"I2d";978;3,448276e-03;2,00;7,521508e-05
10723;"T3";"I6";978;0,04;13,80;3,709488e-03
10724;"T3";"C2";979;0,03;1,00;4,058505e-03
10725;"T3";"D6";979;2,531646e-03;1,00;5,801368e-05
10726;"T3";"G1a";979;0,01;2,00;4,005328e-03
10727;"T3";"I1";979;1,048218e-03;1,00;5,337382e-05
10728;"T3";"J3";979;0,01;1,00;2,330284e-03
10729;"T3";"C3";980;0,01;1,00;2,541916e-04
10730;"T3";"D2";980;0,01;1,60;4,473983e-04
10731;"T3";"D3";980;0,01;2,00;7,538369e-04
10732;"T3";"D5";980;0,01;1,25;4,971912e-04
10733;"T3";"D6";980;0,01;1,25;3,065786e-04
10734;"T3";"E1";980;0,08;2,00;0,02
10735;"T3";"E2";980;0,01;1,00;1,719341e-04
10736;"T3";"G1a";980;0,03;1,00;5,29163e-03
10737;"T3";"G3";980;0,02;1,00;3,990736e-03
10738;"T3";"I1";980;2,096436e-03;1,00;7,05147e-05
10739;"T3";"I2a";980;2,932551e-03;1,00;5,062424e-05
10740;"T3";"I2c";980;1,626016e-03;1,00;1,345776e-05
10741;"T3";"A";981;0,09;1,80;3,097168e-03
10742;"T3";"C3";981;0,01;1,00;1,241457e-04
10743;"T3";"D1";981;9,803922e-03;1,50;8,398623e-05
10744;"T3";"D2";981;4,819277e-03;2,50;3,496109e-05
10745;"T3";"D3";981;0,01;1,50;3,681697e-04
10746;"T3";"D6";981;0,01;2,00;4,585519e-04
10747;"T3";"E2";981;0,02;2,00;3,358866e-04
10748;"T3";"G1b";981;0,09;1,00;0,01
10749;"T3";"G2a";981;0,01;2,00;3,503287e-04
10750;"T3";"G2b";981;0,02;2,00;1,255832e-03
10751;"T3";"G3";981;0,06;1,40;0,01
10752;"T3";"G4";981;0,02;1,20;7,854447e-04
10753;"T3";"H2a";981;0,02;1,00;1,656981e-03
10754;"T3";"H2b";981;0,01;1,50;2,576349e-04
10755;"T3";"H3a";981;5,076142e-03;1,00;5,699201e-05
10756;"T3";"I1";981;5,24109e-03;2,60;2,152436e-04
10757;"T3";"I4";981;0,01;1,00;1,422786e-03
10758;"T3";"J1";981;0,01;1,00;6,021553e-04
10759;"T3";"C3";983;4,0e-03;1,00;1,320378e-05
